state,year,quarter,level,name,type,count,amount
haryana,2021,1,pincode,122004,TOTAL,2040904,2329110399.0921006
haryana,2021,1,pincode,121001,TOTAL,2038073,3551904219.5367737
haryana,2021,2,district,gurugram,TOTAL,32311326,39938868048.39105
haryana,2021,2,district,faridabad,TOTAL,14467773,23831325859.81366
haryana,2021,2,district,sonipat,TOTAL,5818055,12924700817.493427
haryana,2021,2,district,rewari,TOTAL,5377720,9762169802.614033
haryana,2021,2,district,panipat,TOTAL,4781725,10716524259.182951
haryana,2021,2,district,palwal,TOTAL,4765916,9533885152.800251
haryana,2021,2,district,hisar,TOTAL,4588374,11866795026.651604
haryana,2021,2,district,mewat,TOTAL,4011429,9985192715.597248
haryana,2021,2,district,rohtak,TOTAL,3586587,8769888644.596022
haryana,2021,2,district,karnal,TOTAL,3501189,7822099240.647442
haryana,2021,2,pincode,122006,TOTAL,4878161,7207055202.820196
haryana,2021,2,pincode,122001,TOTAL,4510890,5990609149.360931
haryana,2021,2,pincode,121004,TOTAL,3536549,5951646115.000153
haryana,2021,2,pincode,131001,TOTAL,3226708,7142977788.24599
haryana,2021,2,pincode,132103,TOTAL,2964087,6591490589.111272
haryana,2021,2,pincode,121003,TOTAL,2729292,3870478646.555489
haryana,2021,2,pincode,121002,TOTAL,2541633,4653748858.8404045
haryana,2021,2,pincode,122002,TOTAL,2505416,2621052083.8195753
haryana,2021,2,pincode,121102,TOTAL,2504049,4742370912.036514
haryana,2021,2,pincode,122051,TOTAL,2397445,2354510241.669946
haryana,2021,3,district,gurugram,TOTAL,47680658,55914389975.07391
haryana,2021,3,district,faridabad,TOTAL,19367342,30608591108.260963
haryana,2021,3,district,rewari,TOTAL,7225396,12146892237.73043
haryana,2021,3,district,sonipat,TOTAL,7173052,14357121849.97747
haryana,2021,3,district,panipat,TOTAL,6120958,12577188571.756681
haryana,2021,3,district,palwal,TOTAL,5875612,10372287086.183144
haryana,2021,3,district,hisar,TOTAL,5215891,12437366867.171387
haryana,2021,3,district,mewat,TOTAL,5054460,11174788500.58817
haryana,2021,3,district,rohtak,TOTAL,4615616,10168683402.047003
haryana,2021,3,district,karnal,TOTAL,4403307,8835919266.381252
haryana,2021,3,pincode,122006,TOTAL,7079111,10108307756.719585
haryana,2021,3,pincode,122001,TOTAL,6524981,8208514096.35167
haryana,2021,3,pincode,121004,TOTAL,4619156,7214596983.5858555
haryana,2021,3,pincode,122002,TOTAL,4074015,4174634956.2762547
haryana,2021,3,pincode,131001,TOTAL,3824548,7592853759.9011755
haryana,2021,3,pincode,132103,TOTAL,3807660,7722135884.656666
haryana,2021,3,pincode,121002,TOTAL,3597233,6542235321.477936
haryana,2021,3,pincode,121003,TOTAL,3532991,4834797646.706048
haryana,2021,3,pincode,122051,TOTAL,3316258,3173407234.1611395
haryana,2021,3,pincode,122004,TOTAL,3271428,3239557328.444209
haryana,2021,4,district,gurugram,TOTAL,56754843,69593103272.65858
haryana,2021,4,district,faridabad,TOTAL,23169872,38292223252.23201
haryana,2021,4,district,sonipat,TOTAL,8588386,18170993284.93904
haryana,2021,4,district,rewari,TOTAL,8487387,15492946892.608118
haryana,2021,4,district,panipat,TOTAL,7419868,16276012822.879314
haryana,2021,4,district,palwal,TOTAL,7384842,13860018394.657875
haryana,2021,4,district,mewat,TOTAL,6907605,14906046920.126253
haryana,2021,4,district,hisar,TOTAL,6193863,16081687128.153656
haryana,2021,4,district,rohtak,TOTAL,5544335,13098837015.96527
haryana,2021,4,district,karnal,TOTAL,5416815,11527031601.801613
haryana,2021,4,pincode,122006,TOTAL,8243097,12446013625.324087
haryana,2021,4,pincode,122001,TOTAL,7654460,10006718311.566921
haryana,2021,4,pincode,121004,TOTAL,5636431,9216385931.59724
haryana,2021,4,pincode,122002,TOTAL,5095560,5436208624.384323
haryana,2021,4,pincode,132103,TOTAL,4535161,9837178139.119781
haryana,2021,4,pincode,131001,TOTAL,4476485,9400470033.415104
haryana,2021,4,pincode,121002,TOTAL,4231254,8127531272.098031
haryana,2021,4,pincode,121003,TOTAL,4230317,6034510670.847743
haryana,2021,4,pincode,121102,TOTAL,3930826,7117844489.156973
haryana,2021,4,pincode,122004,TOTAL,3857198,3979661447.5418015
haryana,2022,1,district,gurugram,TOTAL,63282822,77508209556.89508
haryana,2022,1,district,faridabad,TOTAL,25918817,42896865210.61576
haryana,2022,1,district,sonipat,TOTAL,9614092,19484490398.321857
haryana,2022,1,district,rewari,TOTAL,9346086,16678823765.176477
haryana,2022,1,district,panipat,TOTAL,9264902,19020193908.564423
haryana,2022,1,district,mewat,TOTAL,8788025,17806136968.70603
haryana,2022,1,district,palwal,TOTAL,8401353,15280812571.295765
haryana,2022,1,district,hisar,TOTAL,7216543,18068574001.484863
haryana,2022,1,district,rohtak,TOTAL,6268896,14421297234.32816
haryana,2022,1,district,karnal,TOTAL,6097787,12324299904.907103
haryana,2022,1,pincode,122006,TOTAL,9497946,14052592432.141745
haryana,2022,1,pincode,122001,TOTAL,8481038,11065424794.683146
haryana,2022,1,pincode,121004,TOTAL,6413395,10327200068.107296
haryana,2022,1,pincode,132103,TOTAL,5895774,11868051900.843742
haryana,2022,1,pincode,122002,TOTAL,5481562,5941559633.393696
haryana,2022,1,pincode,131001,TOTAL,4815373,9722356550.274738
haryana,2022,1,pincode,121002,TOTAL,4722543,9322378335.1689
haryana,2022,1,pincode,121003,TOTAL,4703756,6681893708.489748
haryana,2022,1,pincode,122004,TOTAL,4470641,4593483267.675021
haryana,2022,1,pincode,121102,TOTAL,4397860,7851533169.698815
haryana,2022,2,district,gurugram,TOTAL,79880852,92145454120.45724
haryana,2022,2,district,faridabad,TOTAL,30409719,48406473821.004944
haryana,2022,2,district,sonipat,TOTAL,11943138,22987659569.928093
haryana,2022,2,district,rewari,TOTAL,11224593,19046645607.857338
haryana,2022,2,district,panipat,TOTAL,10820296,21066063900.647213
haryana,2022,2,district,mewat,TOTAL,10609222,20575618595.50345
haryana,2022,2,district,palwal,TOTAL,9782307,17323076797.706825
haryana,2022,2,district,hisar,TOTAL,8798889,20864338832.46772
haryana,2022,2,district,rohtak,TOTAL,7714114,16685032554.576132
haryana,2022,2,district,karnal,TOTAL,7462000,14355989091.566263
haryana,2022,2,pincode,122006,TOTAL,11491350,16033485783.78646
haryana,2022,2,pincode,122001,TOTAL,10746148,13340124680.33358
haryana,2022,2,pincode,121004,TOTAL,7541491,11635177821.64284
haryana,2022,2,pincode,122002,TOTAL,7526684,7647480688.930363
haryana,2022,2,pincode,132103,TOTAL,6745204,12816736357.27605
haryana,2022,2,pincode,131001,TOTAL,6009247,11460764747.702406
haryana,2022,2,pincode,121002,TOTAL,5591996,10542237339.944075
haryana,2022,2,pincode,121003,TOTAL,5492258,7581776677.968283
haryana,2022,2,pincode,122004,TOTAL,5362365,5206030457.728907
haryana,2022,2,pincode,124001,TOTAL,5115219,10455337928.87967
haryana,2022,3,district,gurugram,TOTAL,87103856,99360193857.46599
haryana,2022,3,district,faridabad,TOTAL,31002825,46163415393.391945
haryana,2022,3,district,sonipat,TOTAL,16738938,29152136081.765583
haryana,2022,3,district,hisar,TOTAL,15314209,30005386061.118546
haryana,2022,3,district,panipat,TOTAL,13837300,24633921100.885296
haryana,2022,3,district,rewari,TOTAL,12015067,19436985212.741524
haryana,2022,3,district,palwal,TOTAL,11032395,17956834811.920963
haryana,2022,3,district,mewat,TOTAL,10832560,19134475751.357685
haryana,2022,3,district,rohtak,TOTAL,9939686,18965127888.071278
haryana,2022,3,district,karnal,TOTAL,9139842,16912349321.593098
haryana,2022,3,pincode,122006,TOTAL,14938659,21582716225.76088
haryana,2022,3,pincode,122001,TOTAL,11374422,13541621759.887472
haryana,2022,3,pincode,132103,TOTAL,9376357,16261252851.959072
haryana,2022,3,pincode,131001,TOTAL,9041722,15566507436.869112
haryana,2022,3,pincode,122002,TOTAL,8007122,8028492850.374751
haryana,2022,3,pincode,121004,TOTAL,7911550,11525725718.216959
haryana,2022,3,pincode,125001,TOTAL,7377226,12776861548.480118
haryana,2022,3,pincode,121102,TOTAL,6254963,10107177216.957026
haryana,2022,3,pincode,124001,TOTAL,6112872,11221511162.747232
haryana,2022,3,pincode,121002,TOTAL,5709734,9104449464.479698
haryana,2022,4,district,gurugram,TOTAL,92493335,107046551341.7809
haryana,2022,4,district,faridabad,TOTAL,33161524,49923713557.162994
haryana,2022,4,district,sonipat,TOTAL,17683407,32605509131.386883
haryana,2022,4,district,hisar,TOTAL,16862076,34368965296.500374
haryana,2022,4,district,rohtak,TOTAL,14350357,27248544247.193783
haryana,2022,4,district,rewari,TOTAL,13324092,22585777499.591312
haryana,2022,4,district,palwal,TOTAL,13114018,21856737361.77354
haryana,2022,4,district,panipat,TOTAL,12217738,23682687583.537933
haryana,2022,4,district,karnal,TOTAL,12214724,23383107604.307755
haryana,2022,4,district,mewat,TOTAL,11181774,20507941017.884888
haryana,2022,4,pincode,122006,TOTAL,15996511,23272769045.48967
haryana,2022,4,pincode,122001,TOTAL,12025123,14478193028.737059
haryana,2022,4,pincode,124001,TOTAL,11388444,20420082342.96588
haryana,2022,4,pincode,131001,TOTAL,10902442,19735294351.817028
haryana,2022,4,pincode,125001,TOTAL,9588910,17247896358.51129
haryana,2022,4,pincode,122002,TOTAL,8447312,8583794406.001563
haryana,2022,4,pincode,132001,TOTAL,8437665,15318137190.304121
haryana,2022,4,pincode,121004,TOTAL,8395551,12517719769.30899
haryana,2022,4,pincode,121102,TOTAL,8058491,13028821224.016903
haryana,2022,4,pincode,132103,TOTAL,7470318,14211929063.205795
haryana,2023,1,district,gurugram,TOTAL,139674963,149429170153.0
haryana,2023,1,district,faridabad,TOTAL,53175744,76414257465.0
haryana,2023,1,district,mewat,TOTAL,19821886,34386439914.0
haryana,2023,1,district,rewari,TOTAL,19315925,31293744915.0
haryana,2023,1,district,palwal,TOTAL,18488944,29954221651.0
haryana,2023,1,district,sonipat,TOTAL,14926351,27671143422.0
haryana,2023,1,district,hisar,TOTAL,13701000,30219366691.0
haryana,2023,1,district,jhajjar,TOTAL,12217709,23051039608.0
haryana,2023,1,district,panipat,TOTAL,10810722,20832156394.0
haryana,2023,1,district,mahendragarh,TOTAL,9912656,20183169351.0
haryana,2023,1,pincode,122001,TOTAL,20615058,23793998024.0
haryana,2023,1,pincode,121004,TOTAL,14647199,20883144494.0
haryana,2023,1,pincode,122002,TOTAL,14547437,14211729043.0
haryana,2023,1,pincode,121003,TOTAL,10430985,13270331224.0
haryana,2023,1,pincode,122004,TOTAL,10061978,9311440879.0
haryana,2023,1,pincode,121102,TOTAL,9602941,15454915902.0
haryana,2023,1,pincode,122003,TOTAL,9476905,9657026183.0
haryana,2023,1,pincode,122006,TOTAL,9138417,12326532331.0
haryana,2023,1,pincode,121001,TOTAL,8547847,13588864346.0
haryana,2023,1,pincode,122051,TOTAL,8256021,7339800099.0
haryana,2023,2,district,gurugram,TOTAL,168827725,167788722810.0
haryana,2023,2,district,faridabad,TOTAL,62235387,82469498511.0
haryana,2023,2,district,mewat,TOTAL,24567537,39427690839.0
haryana,2023,2,district,rewari,TOTAL,23333100,34976781377.0
haryana,2023,2,district,palwal,TOTAL,22095549,33459783079.0
haryana,2023,2,district,sonipat,TOTAL,18352363,31280283056.0
haryana,2023,2,district,hisar,TOTAL,16085808,33933659480.0
haryana,2023,2,district,jhajjar,TOTAL,14793013,26202080272.0
haryana,2023,2,district,panipat,TOTAL,13037367,23049537864.0
haryana,2023,2,district,mahendragarh,TOTAL,12061191,22742640627.0
haryana,2023,2,pincode,122001,TOTAL,24907002,26812160057.0
haryana,2023,2,pincode,122002,TOTAL,17622968,16160206563.0
haryana,2023,2,pincode,121004,TOTAL,17449013,22905929430.0
haryana,2023,2,pincode,121003,TOTAL,12219099,14350392287.0
haryana,2023,2,pincode,122004,TOTAL,12094043,10297238616.0
haryana,2023,2,pincode,122003,TOTAL,11510953,10940336410.0
haryana,2023,2,pincode,121102,TOTAL,11462412,16971067322.0
haryana,2023,2,pincode,122006,TOTAL,11101618,13745157503.0
haryana,2023,2,pincode,121001,TOTAL,9874516,14489429407.0
haryana,2023,2,pincode,122051,TOTAL,9700977,7944420455.0
haryana,2023,3,district,gurugram,TOTAL,188985975,179654213171.0
haryana,2023,3,district,faridabad,TOTAL,66682736,85332036120.0
haryana,2023,3,district,rewari,TOTAL,26636621,36790267491.0
haryana,2023,3,district,palwal,TOTAL,22985522,32341536595.0
haryana,2023,3,district,mewat,TOTAL,21207864,33007216065.0
haryana,2023,3,district,sonipat,TOTAL,21154223,32882849453.0
haryana,2023,3,district,hisar,TOTAL,18073013,35148922011.0
haryana,2023,3,district,jhajjar,TOTAL,16858845,27109243755.0
haryana,2023,3,district,panipat,TOTAL,15202667,24746289923.0
haryana,2023,3,district,rohtak,TOTAL,13369559,24254493149.0
haryana,2023,3,pincode,122001,TOTAL,28508989,29190465429.0
haryana,2023,3,pincode,122002,TOTAL,19829167,17426673153.0
haryana,2023,3,pincode,121004,TOTAL,18508407,23410376352.0
haryana,2023,3,pincode,122004,TOTAL,13608924,10992212562.0
haryana,2023,3,pincode,121003,TOTAL,13182533,14922143803.0
haryana,2023,3,pincode,122003,TOTAL,12973062,11856744194.0
haryana,2023,3,pincode,122006,TOTAL,12668344,14728912706.0
haryana,2023,3,pincode,121102,TOTAL,12021115,16794308468.0
haryana,2023,3,pincode,121001,TOTAL,10589101,14930210122.0
haryana,2023,3,pincode,123401,TOTAL,10391602,15283009006.0
haryana,2023,4,district,gurugram,TOTAL,200753426,196708697020.0
haryana,2023,4,district,faridabad,TOTAL,77144627,98044262238.0
haryana,2023,4,district,rewari,TOTAL,29185255,42640323109.0
haryana,2023,4,district,mewat,TOTAL,28925897,44628376293.0
haryana,2023,4,district,palwal,TOTAL,27386099,39320293870.0
haryana,2023,4,district,sonipat,TOTAL,23629291,38060293204.0
haryana,2023,4,district,hisar,TOTAL,19279136,40480356223.0
haryana,2023,4,district,jhajjar,TOTAL,18679187,31812083240.0
haryana,2023,4,district,panipat,TOTAL,16907853,28907667371.0
haryana,2023,4,district,mahendragarh,TOTAL,14773841,27377180805.0
haryana,2023,4,pincode,122001,TOTAL,29905222,31256833203.0
haryana,2023,4,pincode,121004,TOTAL,21755370,27462192208.0
haryana,2023,4,pincode,122002,TOTAL,19883910,18183800555.0
haryana,2023,4,pincode,121003,TOTAL,15268677,17163006898.0
haryana,2023,4,pincode,122004,TOTAL,14829891,12269249874.0
haryana,2023,4,pincode,121102,TOTAL,14254050,20253319612.0
haryana,2023,4,pincode,122006,TOTAL,13936726,16609571629.0
haryana,2023,4,pincode,122003,TOTAL,13049307,12368345191.0
haryana,2023,4,pincode,121001,TOTAL,12198582,17085101117.0
haryana,2023,4,pincode,123401,TOTAL,11269793,17615141890.0
haryana,2024,1,district,gurugram,TOTAL,220314122,209018505349.0
haryana,2024,1,district,faridabad,TOTAL,87385027,105324563921.0
haryana,2024,1,district,mewat,TOTAL,36343799,51647688058.0
haryana,2024,1,district,rewari,TOTAL,32205532,44941393906.0
haryana,2024,1,district,palwal,TOTAL,31186766,42586729209.0
haryana,2024,1,district,sonipat,TOTAL,26391475,39542818742.0
haryana,2024,1,district,jhajjar,TOTAL,20724391,32868422443.0
haryana,2024,1,district,panipat,TOTAL,18394991,28669896876.0
haryana,2024,1,district,hisar,TOTAL,17761963,37550665833.0
haryana,2024,1,district,mahendragarh,TOTAL,16170056,28644900235.0
haryana,2024,1,pincode,122001,TOTAL,32267452,32908163935.0
haryana,2024,1,pincode,121004,TOTAL,25247748,30015289395.0
haryana,2024,1,pincode,122002,TOTAL,20936127,18684401418.0
haryana,2024,1,pincode,121003,TOTAL,17249002,18414567287.0
haryana,2024,1,pincode,122004,TOTAL,17154652,13810908324.0
haryana,2024,1,pincode,121102,TOTAL,15953979,21625144383.0
haryana,2024,1,pincode,122006,TOTAL,14907473,17211726902.0
haryana,2024,1,pincode,122003,TOTAL,13728367,12723687907.0
haryana,2024,1,pincode,121001,TOTAL,13555276,18047272727.0
haryana,2024,1,pincode,122051,TOTAL,12863643,10267273618.0
haryana,2024,2,district,gurugram,TOTAL,267480541,231403496054.0
haryana,2024,2,district,faridabad,TOTAL,106547652,115449266477.0
haryana,2024,2,district,mewat,TOTAL,41235751,53312281725.0
haryana,2024,2,district,rewari,TOTAL,38602512,49618654013.0
haryana,2024,2,district,palwal,TOTAL,36772010,46819805361.0
haryana,2024,2,district,sonipat,TOTAL,32712686,44665211488.0
haryana,2024,2,district,jhajjar,TOTAL,25392848,37711990675.0
haryana,2024,2,district,hisar,TOTAL,24238078,45622678464.0
haryana,2024,2,district,panipat,TOTAL,22255295,30804284168.0
haryana,2024,2,district,mahendragarh,TOTAL,19313419,32865129951.0
haryana,2024,2,pincode,122001,TOTAL,39254602,36391828462.0
haryana,2024,2,pincode,121004,TOTAL,30485772,32517763549.0
haryana,2024,2,pincode,122002,TOTAL,25294781,20748491229.0
haryana,2024,2,pincode,121003,TOTAL,20826355,20141744597.0
haryana,2024,2,pincode,122004,TOTAL,20575027,15082312233.0
haryana,2024,2,pincode,121102,TOTAL,19025385,23890594270.0
haryana,2024,2,pincode,122006,TOTAL,18470126,19293230927.0
haryana,2024,2,pincode,122003,TOTAL,16846430,14341396425.0
haryana,2024,2,pincode,121001,TOTAL,16614806,19889241123.0
haryana,2024,2,pincode,122051,TOTAL,15226880,11091940218.0
haryana,2024,3,district,gurugram,TOTAL,291583503,249171079828.0
haryana,2024,3,district,faridabad,TOTAL,112930557,119736724910.0
haryana,2024,3,district,rewari,TOTAL,42272065,51143848511.0
haryana,2024,3,district,nuh,TOTAL,41288132,48284119374.0
haryana,2024,3,district,sonipat,TOTAL,37472303,47674168090.0
haryana,2024,3,district,palwal,TOTAL,37241765,44193887960.0
haryana,2024,3,district,jhajjar,TOTAL,28844553,38926167741.0
haryana,2024,3,district,hisar,TOTAL,25984894,45990807258.0
haryana,2024,3,district,panipat,TOTAL,24957173,32867168470.0
haryana,2024,3,district,rohtak,TOTAL,20554884,32780873430.0
haryana,2024,3,pincode,122001,TOTAL,38567756,35511034423.0
haryana,2024,3,pincode,121004,TOTAL,35043418,36342291876.0
haryana,2024,3,pincode,122002,TOTAL,30224940,24691322068.0
haryana,2024,3,pincode,122004,TOTAL,21546863,15860798296.0
haryana,2024,3,pincode,122006,TOTAL,20865692,21460266140.0
haryana,2024,3,pincode,121102,TOTAL,20681206,24425818463.0
haryana,2024,3,pincode,121001,TOTAL,17260333,20218000432.0
haryana,2024,3,pincode,123401,TOTAL,15816395,20674627069.0
haryana,2024,3,pincode,122003,TOTAL,15299342,13561682699.0
haryana,2024,3,pincode,122051,TOTAL,15000244,10418031691.0
haryana,2024,4,district,gurugram,TOTAL,301187458,265842877273.0
haryana,2024,4,district,faridabad,TOTAL,122003127,132986047119.0
haryana,2024,4,district,rewari,TOTAL,44363909,57757339449.0
haryana,2024,4,district,nuh,TOTAL,43869108,55652826508.0
haryana,2024,4,district,sonipat,TOTAL,40461949,53935946656.0
haryana,2024,4,district,palwal,TOTAL,39893220,50857177066.0
haryana,2024,4,district,jhajjar,TOTAL,30931380,44356171325.0
haryana,2024,4,district,hisar,TOTAL,27481373,51811038253.0
haryana,2024,4,district,panipat,TOTAL,27410799,38210338489.0
haryana,2024,4,district,rohtak,TOTAL,21783688,36451969714.0
haryana,2024,4,pincode,122001,TOTAL,39863113,37276737059.0
haryana,2024,4,pincode,121004,TOTAL,37572936,40520101749.0
haryana,2024,4,pincode,122002,TOTAL,30667861,25477041248.0
haryana,2024,4,pincode,122006,TOTAL,22440501,23645186683.0
haryana,2024,4,pincode,122004,TOTAL,22236592,17034978287.0
haryana,2024,4,pincode,121102,TOTAL,22079847,27570071758.0
haryana,2024,4,pincode,121001,TOTAL,18968950,22566307339.0
haryana,2024,4,pincode,123401,TOTAL,16717929,23270103729.0
haryana,2024,4,pincode,122101,TOTAL,15542882,13387370495.0
haryana,2024,4,pincode,122003,TOTAL,15477308,14005096984.0
himachal-pradesh,2018,1,district,solan,TOTAL,118881,146873607.41695297
himachal-pradesh,2018,1,district,kangra,TOTAL,62061,83269925.3876329
himachal-pradesh,2018,1,district,shimla,TOTAL,54161,84375526.97610706
